timestamp col1 col2 col3 col4 col5 col6 col7 col8 col9 col10 col11 col12 col13 col14 col15
"2025-10-04 18:40:13.328456" 896 INFO 39.37 EU 641 No ServiceA 3128 Inactive 287.4 0 Low 396 TCP Success
"2025-10-04 18:41:13.328456" 918 INFO 20.54 EU 39 Yes ServiceC 4452 Active 143.3 1 High 550 UDP Failure
"2025-10-04 18:42:13.328456" 738 INFO 65.24 APAC 955 Yes ServiceA 2066 Active 341.8 0 Medium 423 TCP Failure
"2025-10-04 18:43:13.328456" 922 INFO 92.94 EU 433 No ServiceA 4705 Active 362.4 0 High 430 TCP Success
"2025-10-04 18:44:13.328456" 734 INFO 28.33 EU 600 Yes ServiceC 2457 Active 425.5 0 Medium 502 UDP Failure
"2025-10-04 18:45:13.328456" 778 WARN 9.79 APAC 943 No ServiceA 4609 Active 353.1 0 Medium 445 UDP Success
"2025-10-04 18:46:13.328456" 430 ERROR 47.6 APAC 166 No ServiceC 3276 Active 407.9 1 High 441 UDP Success
"2025-10-04 18:47:13.328456" 689 WARN 23.39 EU 579 No ServiceA 4547 Inactive 71.4 0 Medium 554 TCP Success
"2025-10-04 18:48:13.328456" 817 WARN 48.55 APAC 670 Yes ServiceC 2185 Inactive 208.4 1 Medium 364 UDP Success
"2025-10-04 18:49:13.328456" 247 ERROR 97.06 US 743 Yes ServiceC 1676 Inactive 273.7 0 Medium 315 UDP Success
"2025-10-04 18:50:13.328456" 876 WARN 41.27 EU 458 No ServiceA 4276 Inactive 72.1 1 Medium 581 TCP Failure
"2025-10-04 18:51:13.328456" 123 INFO 51.34 US 541 Yes ServiceB 2122 Active 430.9 1 High 683 UDP Success
"2025-10-04 18:52:13.328456" 891 INFO 98.54 EU 652 Yes ServiceC 1606 Active 88.6 1 Low 499 UDP Success
"2025-10-04 18:53:13.328456" 877 ERROR 53.15 US 444 No ServiceB 1281 Active 106.5 1 Medium 785 TCP Failure
"2025-10-04 18:54:13.328456" 630 INFO 15.86 US 669 Yes ServiceC 2294 Inactive 220.3 1 Low 294 UDP Success
"2025-10-04 18:55:13.328456" 617 WARN 59.58 APAC 376 No ServiceC 1896 Inactive 342.2 1 Medium 720 TCP Success
"2025-10-04 18:56:13.328456" 568 ERROR 9.07 APAC 751 No ServiceB 1187 Active 224.8 1 Medium 816 TCP Success
"2025-10-04 18:57:13.328456" 959 ERROR 28.4 EU 29 Yes ServiceC 1791 Active 475.1 1 Medium 630 UDP Failure
"2025-10-04 18:58:13.328456" 358 ERROR 7.54 US 313 Yes ServiceC 3448 Inactive 194.8 1 High 363 UDP Failure
"2025-10-04 18:59:13.328456" 868 INFO 26.56 US 556 Yes ServiceB 3569 Inactive 159.0 0 Medium 237 TCP Failure
"2025-10-04 19:00:13.328456" 250 WARN 63.49 EU 962 No ServiceA 1890 Inactive 257.9 1 Medium 331 UDP Success
"2025-10-04 19:01:13.328456" 559 WARN 44.4 US 473 No ServiceC 2136 Active 61.7 0 Low 567 UDP Failure
"2025-10-04 19:02:13.328456" 863 ERROR 87.59 EU 59 No ServiceB 2341 Inactive 496.5 0 Medium 882 TCP Success
"2025-10-04 19:03:13.328456" 970 WARN 1.53 US 671 Yes ServiceB 2635 Active 273.8 1 Low 304 TCP Success
"2025-10-04 19:04:13.328456" 866 INFO 45.34 APAC 488 No ServiceC 1047 Inactive 462.7 0 Medium 233 TCP Success
"2025-10-04 19:05:13.328456" 303 INFO 50.08 US 909 Yes ServiceB 1116 Active 362.6 0 High 629 TCP Success
"2025-10-04 19:06:13.328456" 669 INFO 48.52 APAC 304 Yes ServiceC 2892 Active 258.9 0 High 474 UDP Success
"2025-10-04 19:07:13.328456" 944 ERROR 78.75 US 871 Yes ServiceC 3230 Inactive 72.4 1 Low 823 TCP Failure
"2025-10-04 19:08:13.328456" 594 INFO 88.58 APAC 839 Yes ServiceA 3746 Active 429.2 0 Medium 379 UDP Failure
"2025-10-04 19:09:13.328456" 133 WARN 73.41 US 737 Yes ServiceB 1113 Active 388.4 0 Medium 666 TCP Failure
"2025-10-04 19:10:13.328456" 226 WARN 43.71 APAC 619 Yes ServiceC 4295 Inactive 365.9 1 High 422 UDP Success
"2025-10-04 19:11:13.328456" 505 INFO 9.69 US 931 No ServiceC 2042 Active 120.1 1 Medium 786 UDP Failure
"2025-10-04 19:12:13.328456" 657 WARN 52.27 EU 518 No ServiceB 3309 Inactive 420.4 1 High 665 TCP Failure
"2025-10-04 19:13:13.328456" 202 INFO 79.67 US 354 Yes ServiceC 2980 Active 147.4 0 Medium 762 UDP Failure
"2025-10-04 19:14:13.328456" 231 ERROR 12.85 EU 557 Yes ServiceB 4200 Active 74.7 1 Medium 450 TCP Success
"2025-10-04 19:15:13.328456" 110 INFO 42.1 EU 999 No ServiceB 1585 Active 476.2 0 Low 505 UDP Success
"2025-10-04 19:16:13.328456" 205 ERROR 40.57 US 161 No ServiceB 1816 Active 84.8 1 Medium 595 UDP Failure
"2025-10-04 19:17:13.328456" 677 ERROR 23.19 EU 99 Yes ServiceB 3914 Inactive 162.8 0 Low 707 TCP Success
"2025-10-04 19:18:13.328456" 239 WARN 92.86 US 267 Yes ServiceA 4226 Inactive 240.4 1 High 818 TCP Failure
"2025-10-04 19:19:13.328456" 114 INFO 76.21 EU 942 No ServiceC 1502 Active 476.2 1 Medium 853 TCP Failure
"2025-10-04 19:20:13.328456" 149 INFO 68.97 APAC 482 Yes ServiceA 1398 Inactive 494.5 0 Low 272 UDP Success
"2025-10-04 19:21:13.328456" 866 ERROR 66.62 APAC 603 No ServiceA 2606 Inactive 463.4 0 Medium 314 TCP Failure
"2025-10-04 19:22:13.328456" 427 INFO 99.21 APAC 632 No ServiceC 1284 Inactive 107.5 1 Low 703 TCP Success
"2025-10-04 19:23:13.328456" 468 WARN 28.73 US 911 No ServiceB 4356 Inactive 458.8 0 Low 812 TCP Failure
"2025-10-04 19:24:13.328456" 145 WARN 74.95 EU 270 No ServiceB 2906 Inactive 251.2 0 Medium 870 UDP Success
"2025-10-04 19:25:13.328456" 726 INFO 31.44 EU 535 Yes ServiceC 3864 Active 55.6 1 Medium 688 UDP Success
"2025-10-04 19:26:13.328456" 202 INFO 74.38 APAC 997 Yes ServiceA 4706 Inactive 190.9 0 Low 307 TCP Success
"2025-10-04 19:27:13.328456" 163 INFO 57.84 APAC 77 Yes ServiceA 3509 Active 194.8 0 Low 717 TCP Failure
"2025-10-04 19:28:13.328456" 639 INFO 23.14 APAC 574 Yes ServiceA 2075 Inactive 377.5 0 High 667 UDP Failure
"2025-10-04 19:29:13.328456" 703 INFO 79.47 EU 563 Yes ServiceA 4113 Active 204.3 0 High 209 UDP Failure
"2025-10-04 19:30:13.328456" 285 INFO 37.94 US 979 No ServiceA 1251 Active 480.0 0 High 692 TCP Failure
"2025-10-04 19:31:13.328456" 977 WARN 25.77 EU 964 Yes ServiceC 4905 Active 463.1 1 High 648 UDP Failure
"2025-10-04 19:32:13.328456" 580 WARN 73.15 APAC 832 No ServiceA 2232 Inactive 166.1 0 High 704 TCP Success
"2025-10-04 19:33:13.328456" 626 WARN 7.14 US 821 No ServiceA 2086 Active 322.2 1 High 397 UDP Success
"2025-10-04 19:34:13.328456" 485 INFO 5.3 APAC 805 No ServiceB 4962 Active 81.7 1 Low 810 UDP Failure
"2025-10-04 19:35:13.328456" 692 INFO 21.21 APAC 434 Yes ServiceB 1808 Inactive 477.3 0 Low 787 UDP Failure
"2025-10-04 19:36:13.328456" 870 INFO 82.96 US 827 Yes ServiceA 1451 Active 378.7 1 Medium 449 TCP Failure
"2025-10-04 19:37:13.328456" 260 WARN 67.59 EU 939 Yes ServiceC 2551 Active 140.8 0 Medium 245 UDP Success
"2025-10-04 19:38:13.328456" 602 INFO 64.21 EU 272 No ServiceB 3373 Active 47.4 0 Low 436 UDP Failure
"2025-10-04 19:39:13.328456" 577 INFO 59.86 US 29 Yes ServiceC 4987 Inactive 415.9 1 Medium 348 UDP Success
"2025-10-04 19:40:13.328456" 203 WARN 94.0 EU 517 Yes ServiceC 1521 Active 182.5 0 Medium 671 UDP Success
"2025-10-04 19:41:13.328456" 832 INFO 30.94 EU 477 No ServiceB 1869 Active 452.7 0 High 701 TCP Failure
"2025-10-04 19:42:13.328456" 358 INFO 93.87 APAC 521 Yes ServiceC 4731 Inactive 265.2 0 Low 402 UDP Success
"2025-10-04 19:43:13.328456" 135 WARN 13.77 US 404 No ServiceC 3571 Inactive 472.9 1 Low 545 TCP Failure
"2025-10-04 19:44:13.328456" 325 WARN 31.22 APAC 791 No ServiceA 3322 Inactive 389.1 0 High 234 UDP Success
"2025-10-04 19:45:13.328456" 290 INFO 95.68 EU 420 Yes ServiceC 4383 Active 65.0 0 High 729 TCP Success
"2025-10-04 19:46:13.328456" 278 ERROR 39.12 EU 445 No ServiceA 4801 Inactive 70.4 0 Low 322 TCP Failure
"2025-10-04 19:47:13.328456" 255 ERROR 76.44 APAC 751 Yes ServiceA 3272 Active 169.0 0 Medium 657 TCP Failure
"2025-10-04 19:48:13.328456" 144 ERROR 93.97 US 669 No ServiceB 3912 Active 305.9 1 Medium 898 TCP Success
"2025-10-04 19:49:13.328456" 305 WARN 47.25 US 643 No ServiceB 1323 Inactive 297.5 1 Medium 740 UDP Success
"2025-10-04 19:50:13.328456" 249 INFO 38.48 EU 17 Yes ServiceA 3197 Active 375.0 0 High 481 UDP Failure
"2025-10-04 19:51:13.328456" 761 INFO 23.92 US 659 Yes ServiceB 4303 Inactive 424.9 1 Medium 356 UDP Failure
"2025-10-04 19:52:13.328456" 406 ERROR 48.36 US 101 Yes ServiceC 3943 Active 80.7 0 Low 625 TCP Failure
"2025-10-04 19:53:13.328456" 902 WARN 46.17 US 445 Yes ServiceB 2914 Inactive 73.6 0 High 359 TCP Success
"2025-10-04 19:54:13.328456" 714 ERROR 63.73 APAC 378 No ServiceA 3456 Inactive 324.6 1 Low 434 TCP Success
"2025-10-04 19:55:13.328456" 930 WARN 50.88 APAC 180 Yes ServiceC 4731 Inactive 176.0 0 High 540 UDP Success
"2025-10-04 19:56:13.328456" 313 WARN 15.52 APAC 243 No ServiceA 3921 Active 215.5 0 Low 819 TCP Success
"2025-10-04 19:57:13.328456" 821 INFO 40.91 EU 684 Yes ServiceC 1805 Active 498.6 1 High 495 UDP Success
